log2FC,pval,padj,sig,mean_expr
-2.991081946609324,3.9691067812985695e-4,0.06424998011646478,Down-regulated,4.862764654338078
1.0250870011713955,4.3304106342489425e-4,0.06424998011646478,Up-regulated,7.65498341003477
-1.4913934502942077,5.036482709402727e-4,0.06424998011646478,Down-regulated,3.6274506553554478
-0.8151274403055959,4.968243187977734e-4,0.06424998011646478,Down-regulated,5.610386750183287
0.317687828065909,4.4787320824098213e-4,0.06424998011646478,Not significant,3.2532339572507123
1.6425106652210113,3.628863640947824e-4,0.06424998011646478,Up-regulated,3.5686180283599143
-3.0271171170057203,4.896356660828876e-4,0.06424998011646478,Down-regulated,-1.7026731528575345
1.4694402558678394,3.971265566444644e-4,0.06424998011646478,Up-regulated,7.427955094865633
-0.6130349917127829,4.232319344926076e-4,0.06424998011646478,Down-regulated,7.764797462364394
-1.9439957607921126,4.3712549442910564e-4,0.06424998011646478,Down-regulated,2.3274521647675406
1.346967143872018,4.822103346645819e-4,0.06424998011646478,Up-regulated,2.2346805739944475
-0.697116639946592,3.7838517584552636e-4,0.06424998011646478,Down-regulated,4.758266796946863
-0.33041014055646656,4.284269858236987e-4,0.06424998011646478,Not significant,8.209925416836747
0.7835957795815229,4.925116968691487e-4,0.06424998011646478,Up-regulated,9.870417495777552
-0.6122587308114609,5.004225099707869e-4,0.06424998011646478,Down-regulated,7.582421911229985
2.4338260679408132,4.414246980507708e-4,0.06424998011646478,Up-regulated,4.247377868229676
1.2535370267926833,4.1203584713755937e-4,0.06424998011646478,Up-regulated,10.483043489011118
1.3609399235493935,4.965022911994866e-4,0.06424998011646478,Up-regulated,10.279018404464937
0.7371215834584692,5.739448214140963e-4,0.0647184193726715,Up-regulated,9.22088890894621
0.8906820212205186,5.186291136900255e-4,0.0647184193726715,Up-regulated,5.936623383029364
0.7868609673769047,5.71687407627222e-4,0.0647184193726715,Up-regulated,6.948752991721087
0.7792814231867586,5.650440157819829e-4,0.0647184193726715,Up-regulated,6.942295431762635
0.7800748359397618,5.965151325350969e-4,0.0647184193726715,Up-regulated,6.3505832904198325
0.6902395142921884,5.941018354375754e-4,0.0647184193726715,Up-regulated,7.100520473310025
1.0857556730158286,5.818684352831081e-4,0.0647184193726715,Up-regulated,6.688614559329391
1.245277224459035,5.682883272060362e-4,0.0647184193726715,Up-regulated,7.296287107115252
-0.7722818704016547,6.04754850741202e-4,0.0647184193726715,Down-regulated,4.294954628136673
-2.192001892346102,5.982763272034142e-4,0.0647184193726715,Down-regulated,5.028596378910685
-1.5319428827473551,5.819730511970244e-4,0.0647184193726715,Down-regulated,4.471475369158428
1.618815570135741,5.547746659493372e-4,0.0647184193726715,Up-regulated,4.931419673999872
1.1681220519739117,5.585421158306959e-4,0.0647184193726715,Up-regulated,7.5537912849321645
0.6322966967159331,5.787510897249885e-4,0.0647184193726715,Up-regulated,5.817115474317523
1.5197065109698125,5.403659858361896e-4,0.0647184193726715,Up-regulated,7.527901039926475
1.8516817425999994,5.927139896751103e-4,0.0647184193726715,Up-regulated,6.124216948810714
2.5571496774924407,6.01834030965701e-4,0.0647184193726715,Up-regulated,-0.8400051017659612
0.8053025965731297,5.330499507649573e-4,0.0647184193726715,Up-regulated,5.054420053228972
2.3409460688600063,5.886642180962723e-4,0.0647184193726715,Up-regulated,8.045271757846184
0.8756523069085231,6.028574703489763e-4,0.0647184193726715,Up-regulated,5.6583278046274765
-1.961332242841224,5.379905734059271e-4,0.0647184193726715,Down-regulated,5.748329112036096
-0.8693708452163262,5.968332519570189e-4,0.0647184193726715,Down-regulated,4.714341478002521
-3.456654193991154,5.382162843275511e-4,0.0647184193726715,Down-regulated,3.2671754934895954
-0.7650840329372799,6.00194371941571e-4,0.0647184193726715,Down-regulated,4.105670445267034
-1.292089175168655,5.908442539153884e-4,0.0647184193726715,Down-regulated,4.170736061548983
2.432972887861851,6.027433121381163e-4,0.0647184193726715,Up-regulated,3.8135132499313644
-1.023695804653494,5.855239994059373e-4,0.0647184193726715,Down-regulated,4.7597861648621675
-3.925499523847683,5.545624212018341e-4,0.0647184193726715,Down-regulated,7.7131191979267575
2.0920087348259884,5.282751482608434e-4,0.0647184193726715,Up-regulated,3.7214337058754587
-0.6491940616324943,6.096323060147703e-4,0.06489519769688447,Down-regulated,7.580053133230969
-0.9312801665825132,6.235901487241224e-4,0.06603163264305588,Down-regulated,3.2782368863575897
