log2FC,pval,padj,sig
-0.3297760310409217,0.004000333923755687,0.525503158674756,Not significant
-2.2934550800205655,0.007618939968806128,0.525503158674756,Not significant
-1.1494121005590798,0.008162712406629687,0.525503158674756,Not significant
0.36902988435422923,3.4870570491595025e-4,0.525503158674756,Not significant
-1.4114189555694243,0.005745934683596911,0.525503158674756,Not significant
-0.2609964358625776,0.0014668219735682535,0.525503158674756,Not significant
-0.837151668367702,0.0032834322970262493,0.525503158674756,Not significant
1.6673472346556055,0.0010554767334641872,0.525503158674756,Not significant
-1.4207223831532492,0.0035080625378464416,0.525503158674756,Not significant
0.717086120094721,9.212448449322812e-4,0.525503158674756,Not significant
-3.7296192376301405,0.006306273459591727,0.525503158674756,Not significant
-0.7781228449750097,0.00161248174247844,0.525503158674756,Not significant
-0.48412801676070405,0.006139178693016251,0.525503158674756,Not significant
-0.8511502044502981,0.00504225605130108,0.525503158674756,Not significant
3.301040405077803,0.005804232010354143,0.525503158674756,Not significant
-0.4219957566104693,0.0019442618312396302,0.525503158674756,Not significant
0.34385429385984523,0.005116176398657089,0.525503158674756,Not significant
0.7893408559454063,0.008417759900761745,0.525503158674756,Not significant
0.7380576686021127,7.105304768097372e-4,0.525503158674756,Not significant
-0.4534239444202903,0.00835374312118411,0.525503158674756,Not significant
0.4185221376015926,0.0020182885240443227,0.525503158674756,Not significant
0.19354069602216306,7.42890201226748e-4,0.525503158674756,Not significant
-0.1991919170591716,0.00644789350016566,0.525503158674756,Not significant
0.5718189132176992,0.0071914494394062995,0.525503158674756,Not significant
0.4219478671059145,0.006599676043252353,0.525503158674756,Not significant
-0.652004382183129,0.007245866864509947,0.525503158674756,Not significant
0.31025551457191014,0.004690516979877481,0.525503158674756,Not significant
-0.5984565340945573,0.002220784271707127,0.525503158674756,Not significant
0.2279334965744111,0.003315462593438657,0.525503158674756,Not significant
-0.9108898352826875,0.003969161622915134,0.525503158674756,Not significant
0.7741238841496296,0.008209321907832556,0.525503158674756,Not significant
-0.43941694166571255,0.007019966868698532,0.525503158674756,Not significant
-2.047889024044462,0.00826060821618152,0.525503158674756,Not significant
0.5476433885247962,0.005107497580898663,0.525503158674756,Not significant
-3.718741626201211,0.004833646863176925,0.525503158674756,Not significant
0.3399293884730108,0.008113406803255382,0.525503158674756,Not significant
0.39239244671219176,0.0016922308545354282,0.525503158674756,Not significant
0.5082176989707632,0.0030654833345361435,0.525503158674756,Not significant
0.6407870978592518,0.0016700331152734134,0.525503158674756,Not significant
0.46270527313199405,0.006449281204937116,0.525503158674756,Not significant
0.47260043033327026,0.007888303651571326,0.525503158674756,Not significant
0.5944493369594674,0.003462754340770589,0.525503158674756,Not significant
0.5194763165641945,0.006441703899779643,0.525503158674756,Not significant
-3.0154948988111467,0.00797776417994892,0.525503158674756,Not significant
-0.49540756666642816,0.005438310062709709,0.525503158674756,Not significant
0.8134178123360707,0.005017095688210514,0.525503158674756,Not significant
0.3519903375573552,0.006174647522303428,0.525503158674756,Not significant
-3.0578259775641308,4.719107779033913e-4,0.525503158674756,Not significant
-0.801716516895258,5.281020147729151e-4,0.525503158674756,Not significant
-1.2647180095109438,0.002095257362932224,0.525503158674756,Not significant
-0.45392943780790773,0.005896684498422558,0.525503158674756,Not significant
0.898991586162194,0.0013849566590970895,0.525503158674756,Not significant
0.5887654860120977,0.005879530927031487,0.525503158674756,Not significant
0.224529767814154,5.876039492621726e-4,0.525503158674756,Not significant
0.7840043525485179,0.0032202645885413945,0.525503158674756,Not significant
0.36124303250222134,0.006885260105504889,0.525503158674756,Not significant
-3.693073012083149,0.006888910463201411,0.525503158674756,Not significant
-0.6949852870061068,0.005445608014399278,0.525503158674756,Not significant
-2.8884883149175726,0.0012797432604704112,0.525503158674756,Not significant
-0.29625423359576786,0.001117485880797506,0.525503158674756,Not significant
0.29726847774995324,0.00666076784679118,0.525503158674756,Not significant
0.7320279012539976,0.0022475211342117235,0.525503158674756,Not significant
0.2276011303420198,0.0015614389287450527,0.525503158674756,Not significant
0.8470878929915795,6.456216911062386e-4,0.525503158674756,Not significant
-0.8228358675532528,0.005556131477415808,0.525503158674756,Not significant
1.167611386969216,0.008413424187375644,0.525503158674756,Not significant
1.5223420623471728,0.0015292229192150686,0.525503158674756,Not significant
0.8072199671359335,0.005371620434195655,0.525503158674756,Not significant
-0.9177612163415292,0.008263156780966622,0.525503158674756,Not significant
0.3455390833019294,0.008260082408058058,0.525503158674756,Not significant
0.462230579446377,0.007258167475095761,0.525503158674756,Not significant
