"Gene_ID","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig"
"AT1G80720",11.9805122243793,-0.156675376544083,0.344082485576911,0.410450183014479,0.663340903393618,"Not significant"
"AT1G24735",4.14584906344831,-0.117694768464132,0.378374166006826,0.41078281749269,0.663377596091525,"Not significant"
"AT2G19090",6.69964656437241,-0.139055033748369,0.367072271725835,0.410595629789531,0.663377596091525,"Not significant"
"AT2G20310",18.4583610219602,-0.165598288344121,0.313753348103333,0.410818810615996,0.663377596091525,"Not significant"
"AT3G08520",600.200504139808,-0.104544754366102,0.136300704343816,0.410808615510977,0.663377596091525,"Not significant"
"AT3G60150",5.40910275206448,-0.126004100829982,0.375242662425321,0.410653399755567,0.663377596091525,"Not significant"
"AT4G21070",14.4977897875381,-0.160397430123958,0.337275527423084,0.410711900210465,0.663377596091525,"Not significant"
"AT4G39540",81.395954490856,0.1417474209337,0.201163737123273,0.410678665977481,0.663377596091525,"Not significant"
"AT5G25770",38.5844366591864,0.162402856139936,0.261260800237857,0.410611611902893,0.663377596091525,"Not significant"
"AT5G49800",10.5171662630088,-0.152658070570193,0.351848424535297,0.410747173785431,0.663377596091525,"Not significant"
"AT5G65600",4.98840957257455,0.11922840826891,0.378357345009751,0.410666734590365,0.663377596091525,"Not significant"
"AT1G63080",6.78215563949141,0.139419327417465,0.367875205807289,0.410990610242303,0.663421743645856,"Not significant"
"AT2G40620",58.5237410435165,0.154212602630229,0.232001114527263,0.410955708270981,0.663421743645856,"Not significant"
"AT3G05290",66.80326314628,-0.149363249703528,0.220047938703026,0.410908380265348,0.663421743645856,"Not significant"
"AT3G55000",80.9806502824733,0.142111644092367,0.202191759084332,0.411019123755354,0.663421743645856,"Not significant"
"AT4G30390",37.5950312858254,0.161402863791235,0.257264418492991,0.410922690550167,0.663421743645856,"Not significant"
"AT2G17290",78.2042144625567,-0.144345705625817,0.208687669427677,0.411217715328238,0.6635812632596,"Not significant"
"AT3G54170",45.3586071437644,0.160188687235075,0.251769146371973,0.411201701201477,0.6635812632596,"Not significant"
"AT5G17880",38.9081554689971,0.162514941072997,0.262352374195574,0.411221762140955,0.6635812632596,"Not significant"
"AT5G20590",18.1966505745567,-0.165073512668728,0.314213767677173,0.411271861242451,0.663606266979089,"Not significant"
"AT2G02780",20.3836428328686,0.164722595886296,0.319149446645918,0.411465910464984,0.66381299423449,"Not significant"
"AT2G34750",70.7443188983352,0.14453618231149,0.207830212452724,0.411503826222017,0.66381299423449,"Not significant"
"AT3G57090",62.7313183449827,0.154732292835989,0.233042507380561,0.411488970620755,0.66381299423449,"Not significant"
"AT1G47760",5.29307874059604,0.125457197244212,0.375233003447049,0.411548406759607,0.663829068586843,"Not significant"
"AT1G29060",24.7908635906657,-0.165797206721607,0.293459095662749,0.411597430530576,0.663852306584092,"Not significant"
"AT2G36010",12.3036081393551,0.159294870756609,0.341018238455479,0.41164940835248,0.663880304766253,"Not significant"
"AT5G63690",3.23942199880141,0.105770994861864,0.381923036942909,0.411776475466944,0.664029386985333,"Not significant"
"AT1G31650",38.5615317652117,0.163132767209634,0.265317334604008,0.411888107079262,0.664076834430765,"Not significant"
"AT2G42890",26.7878773968893,-0.165992248975478,0.299766715346841,0.411909784927463,0.664076834430765,"Not significant"
"AT3G46060",224.953041045339,-0.111993591993807,0.148164118654567,0.411851055844077,0.664076834430765,"Not significant"
"AT2G36000",114.155737197823,0.137582270537546,0.193052319602984,0.411994882303059,0.664125058835755,"Not significant"
"AT4G22285",55.6615898957031,-0.155378814810849,0.237817637982591,0.412008959950408,0.664125058835755,"Not significant"
"AT3G44100",273.390573681004,-0.108884524685264,0.143498881790607,0.412177033947462,0.664340139520128,"Not significant"
"AT1G24145",15.6620643874898,-0.162425668286657,0.328603707856344,0.412272876175494,0.664382936673735,"Not significant"
"AT1G72670",26.1393322850023,-0.165502658693323,0.294952132054494,0.412270903047587,0.664382936673735,"Not significant"
"AT3G60880",65.1016317538311,-0.154832214270304,0.23775841702074,0.412396419111337,0.664513805068308,"Not significant"
"AT4G20020",54.4180518775457,-0.154280906670156,0.235523915996445,0.412431306295972,0.664513805068308,"Not significant"
"AT4G30410",22.2040840936743,-0.165030071827536,0.310060029553056,0.412458039408045,0.664513805068308,"Not significant"
"AT1G20540",40.8232292357744,0.159333152627716,0.252455492392882,0.412493786206889,0.664515569395961,"Not significant"
"AT5G54880",9.94634676269015,-0.153108287591572,0.350067663592854,0.412659956540386,0.664727424323811,"Not significant"
"AT1G77290",13.922677882348,0.157028077056094,0.342609990555217,0.412793765907241,0.664759221766968,"Not significant"
"AT3G04060",33.3297226754816,0.162847306935761,0.265840793778108,0.412735609000656,0.664759221766968,"Not significant"
"AT5G12440",27.9470040241188,-0.164597243936108,0.283586034887521,0.412786299998052,0.664759221766968,"Not significant"
"AT5G28150",27.6556173468264,0.164668541878235,0.280153393222628,0.412818353862587,0.664759221766968,"Not significant"
"AT4G35785",57.1351689210704,-0.150215972848996,0.224125928871014,0.413118155242204,0.665186134599475,"Not significant"
"AT2G41000",19.760040914859,0.162187156070963,0.328170696583645,0.413173687210717,0.665198141368884,"Not significant"
"AT3G43520",127.899666815985,-0.139825019212678,0.199531011554228,0.413194986702099,0.665198141368884,"Not significant"
"AT1G25540",42.4110276307534,0.158703717061141,0.248282979942644,0.413232185833918,0.665202184818018,"Not significant"
"AT3G22660",75.362894169272,-0.14696226686735,0.215653274911236,0.413326392041475,0.665242150245855,"Not significant"
"AT3G30300",24.5812439285718,-0.165078784442644,0.292733912795808,0.413300323894414,0.665242150245855,"Not significant"
"AT1G12080",179.938320805727,0.130142384291272,0.179666637596551,0.413415455650643,0.665329657016817,"Not significant"
"AT3G18910",25.8408254170553,0.164778190932436,0.284021181756603,0.41358690192127,0.665496839184004,"Not significant"
"AT4G26490",3.24021773933326,-0.0982166442438345,0.383483220776347,0.413643019907053,0.665496839184004,"Not significant"
"AT5G17520",29.3474872610873,-0.164067610555543,0.280658418111573,0.413658148984374,0.665496839184004,"Not significant"
"AT5G45920",7.52304944362953,-0.141423161765623,0.363573523290549,0.413642471380205,0.665496839184004,"Not significant"
"AT1G25580",39.5409684487944,-0.16080677495497,0.259996312498382,0.413801238008097,0.665615361623995,"Not significant"
"AT2G16870",4.14005625583976,-0.11702952924183,0.378018896189746,0.413791729885038,0.665615361623995,"Not significant"
"AT3G06310",82.5824548317194,-0.145980089811076,0.214863975870449,0.413958894322973,0.665670599601563,"Not significant"
"AT4G32960",18.1147243136637,-0.164179080093107,0.313494321404614,0.413974426179707,0.665670599601563,"Not significant"
"AT5G06130",91.5896679990165,-0.136196731843975,0.192209019503116,0.413971297349432,0.665670599601563,"Not significant"
"AT5G14390",32.5004218015049,0.165068512554383,0.28599300305948,0.413913247137573,0.665670599601563,"Not significant"
"AT1G47710",59.7175681596118,-0.150363231136404,0.225784089123752,0.414256614245683,0.665951016486854,"Not significant"
"AT1G58440",126.233163530488,0.128240465531618,0.176470564481834,0.414197527495557,0.665951016486854,"Not significant"
"AT3G12180",28.7427444687673,0.164749184904264,0.286971915407569,0.414254851594027,0.665951016486854,"Not significant"
"AT5G01720",25.6364053238997,-0.164273864238932,0.301136082658523,0.414287721055857,0.665951016486854,"Not significant"
"AT3G11030",13.4803017893745,-0.156161566943249,0.343022979279158,0.414395795759618,0.666013088776583,"Not significant"
"AT4G21220",7.10675850007873,0.138709205497748,0.366542345551213,0.41437909923999,0.666013088776583,"Not significant"
"AT1G14120",20.5410968976505,0.165133604201175,0.301880040427393,0.414455204804315,0.666052749730357,"Not significant"
"AT1G77500",28.0242160698739,-0.164233085797343,0.288593244019437,0.414535436120442,0.666125863790993,"Not significant"
"AT2G33735",10.9492050597599,0.153381149962036,0.348952362917289,0.41479545509904,0.6664800489395,"Not significant"
"AT2G45540",151.096570687333,-0.119983517967066,0.162605137384319,0.414825356632522,0.6664800489395,"Not significant"
"AT1G18550",20.939916327617,-0.163984020535538,0.305198523765567,0.414979277977424,0.666559813533216,"Not significant"
"AT1G76130",28.0170195537312,-0.163897285618005,0.283539625902409,0.414970905781405,0.666559813533216,"Not significant"
"AT4G30240",34.4695190148129,0.163678635930184,0.278323997386187,0.414939106303035,0.666559813533216,"Not significant"
"AT1G54490",86.4497398646864,0.141105643485844,0.202423583307726,0.415050707213764,0.666618711242743,"Not significant"
"AT4G16845",19.691578077724,-0.161818995479071,0.320778104059045,0.41510677619851,0.666634894752836,"Not significant"
"AT4G25070",9.06408611264645,-0.144451132281716,0.360819221304639,0.415130307823871,0.666634894752836,"Not significant"
"AT3G56050",228.871040830986,0.11472284704637,0.153251786123111,0.415191355716632,0.666677101949079,"Not significant"
"AT1G71210",28.1432655071323,-0.164271359626301,0.287745189812098,0.41541748623508,0.666984354783166,"Not significant"
"AT5G43670",20.2778591090415,-0.163894099478514,0.308348926023153,0.415458796853172,0.666994838614758,"Not significant"
"AT2G46940",3.33149707283099,0.104813772667472,0.381366880359437,0.415552316042926,0.667033294111928,"Not significant"
"AT5G13890",41.654901367087,-0.158560625922097,0.25450201296543,0.415521390187457,0.667033294111928,"Not significant"
"AT1G30290",12.9840193343739,0.154774914786058,0.345609923715117,0.415588174120407,0.667035019677523,"Not significant"
"AT5G44040",40.1281254620397,0.159705385390737,0.256597974765331,0.415649746773312,0.667078014383781,"Not significant"
"AT4G28540",44.0518167140203,-0.158493492829534,0.254517132317765,0.415770221069385,0.667215525476787,"Not significant"
"AT1G07780",18.0703677410643,-0.162087531937093,0.323779488312823,0.415903979775552,0.66728101904309,"Not significant"
"AT1G14040",10.6738909521714,-0.152665863749044,0.348993526192271,0.415915420588312,0.66728101904309,"Not significant"
"AT1G66250",27.6751670592718,-0.163759072304031,0.28955010033001,0.415868476837123,0.66728101904309,"Not significant"
"AT3G04970",13.8446951435319,0.160983501787214,0.330256419791856,0.41612265822485,0.667470408658623,"Not significant"
"AT3G20660",38.4481088157064,-0.162202092878991,0.276227396547646,0.416137884232283,0.667470408658623,"Not significant"
"AT4G12110",77.7815936039538,-0.143491476424791,0.210263741025984,0.416123284275429,0.667470408658623,"Not significant"
"AT5G65450",23.2489773790711,0.16439992299847,0.308010366055219,0.416197634808303,0.667510415883485,"Not significant"
"AT1G03370",36.1875780525511,-0.161277145128231,0.270003581989894,0.416323770301409,0.667511138574822,"Not significant"
"AT1G34190",89.4731664214183,0.140772504750054,0.202553273683321,0.416406932824248,0.667511138574822,"Not significant"
"AT1G79070",20.4834459637994,-0.16413378363845,0.302386905535192,0.416367721857736,0.667511138574822,"Not significant"
"AT2G04350",69.9045189984914,-0.142334614957022,0.207225667595552,0.416361578501975,0.667511138574822,"Not significant"
"AT2G11520",53.337939255472,-0.154670110005507,0.241346887728122,0.416381131995146,0.667511138574822,"Not significant"
"AT3G15410",45.3423387842305,-0.15657891071242,0.247607906995406,0.416317346497223,0.667511138574822,"Not significant"
"AT1G70581",3.03700539382063,0.0977669728473219,0.383523579130625,0.416576303849781,0.667726828730129,"Not significant"
"AT5G11580",107.172861377473,0.134294095721801,0.189416209198877,0.416687518256861,0.667841421937965,"Not significant"
"AT5G22520",5.02003136296944,-0.108138860840637,0.380037759894949,0.416717445633294,0.667841421937965,"Not significant"
"AT3G08947",23.5795774170758,-0.163318767286489,0.301869498508643,0.416791084811553,0.667903621077226,"Not significant"
"AT1G10500",152.974702426788,0.125800817769433,0.172644607710375,0.416834522596342,0.66791741642965,"Not significant"
"AT5G01960",53.6622627264568,-0.151892075219315,0.233307018603152,0.417256668248767,0.668537983708464,"Not significant"
"AT2G36390",51.9282845690864,-0.152363194782983,0.234801148746188,0.417335261764237,0.668552194039994,"Not significant"
"AT5G52230",18.5343375745839,0.163022310862267,0.317418274571044,0.417316925183533,0.668552194039994,"Not significant"
"AT1G62800",31.7007882297014,-0.162577379358349,0.280068407528481,0.417471860669399,0.668714402467347,"Not significant"
"AT2G11880",31.3391700317941,-0.162774972297793,0.28336055436905,0.417537759896524,0.668714402467347,"Not significant"
"AT4G30480",69.7049140590886,0.145100790213703,0.213810052069204,0.417541130267717,0.668714402467347,"Not significant"
"AT4G02750",4.93014938542944,-0.123891291068739,0.374550818182868,0.417589908281612,0.6687366739972,"Not significant"
"AT3G52850",112.594802489347,0.133208060919728,0.187675842802892,0.417689765906874,0.668826463163082,"Not significant"
"AT5G63040",22.2896473033388,-0.163450577482598,0.298774346574697,0.417715729744185,0.668826463163082,"Not significant"
"AT1G22960",7.12831628443831,0.132838810148443,0.369703381632742,0.417798969493265,0.668903893636028,"Not significant"
"AT4G31060",8.41437319864473,0.142886844987935,0.36172701811163,0.418062966495769,0.669270682735567,"Not significant"
"AT4G15900",109.798998591471,0.137919396880151,0.198018504534086,0.418118817993245,0.669304221423744,"Not significant"
"AT5G05190",19.1999706561964,-0.161539793964324,0.320573674655452,0.418189197779831,0.669361008749171,"Not significant"
"AT4G35940",52.774066128938,0.153154433014265,0.235758707967546,0.418355277854526,0.669570953381425,"Not significant"
"AT1G16690",11.5983889767104,-0.155550211935983,0.340058890329497,0.418447612091596,0.669662843785408,"Not significant"
"AT3G21540",20.1101942956345,-0.162999983673044,0.307782302685448,0.418543755561973,0.669760814453601,"Not significant"
"AT1G01380",7.82726414219561,0.143218487666296,0.360835145198906,0.418764866491842,0.669888410617207,"Not significant"
"AT3G50890",18.4628143422438,-0.160148602758325,0.326130219352331,0.418742963039358,0.669888410617207,"Not significant"
"AT3G54130",36.5213350131701,-0.160018062407807,0.267994967130148,0.418736570771696,0.669888410617207,"Not significant"
"AT4G24140",24.5721315966413,-0.162854047286341,0.29107684021296,0.418757050069564,0.669888410617207,"Not significant"
"AT5G11460",10.2874452767924,-0.151409937105897,0.348774856490526,0.418798151686379,0.669888410617207,"Not significant"
"AT1G48330",30.1533091376758,-0.16252576085509,0.288693571159668,0.418981084190797,0.669957496166673,"Not significant"
"AT3G26910",20.862402920051,-0.162319223927966,0.311456192282942,0.418960500183336,0.669957496166673,"Not significant"
"AT3G29230",13.8259185505211,0.157587653526906,0.335788867881781,0.418916803085919,0.669957496166673,"Not significant"
"AT3G43540",64.6035514842668,0.147533211896879,0.221224168826965,0.418888744354671,0.669957496166673,"Not significant"
"AT2G44410",39.7865894484415,-0.156865488664891,0.251847546388244,0.419110833443639,0.670109092291868,"Not significant"
"AT1G28440",75.4404654215112,-0.140116261559338,0.204511426476074,0.419402936747428,0.670377741866192,"Not significant"
"AT3G21810",29.2405031042878,0.161610513267582,0.273258013256538,0.41936397923214,0.670377741866192,"Not significant"
"AT3G45640",169.946830476695,-0.123517556507464,0.17087537920512,0.41943360192433,0.670377741866192,"Not significant"
"AT5G11790",75.4886347027808,-0.150389435206884,0.230197735407094,0.419453643669627,0.670377741866192,"Not significant"
"AT5G42235",5.04551713039613,-0.119502219167969,0.376021933952904,0.419360546394634,0.670377741866192,"Not significant"
"AT5G11780",6.13939455507663,-0.133805767890711,0.368122077373748,0.419549294677541,0.670474735335934,"Not significant"
"AT1G74170",22.7849927806857,-0.163051495401912,0.298850513864304,0.419703359007909,0.67060917477876,"Not significant"
"AT3G10980",54.0818877043084,-0.1518460783369,0.234629314366871,0.419675709899096,0.67060917477876,"Not significant"
"AT4G30470",62.1356085572538,-0.147218250892763,0.22189148468214,0.419782971012734,0.670680499467733,"Not significant"
"AT3G18730",13.5990515227875,-0.157271158546351,0.333730993244038,0.419869219382307,0.670733702487771,"Not significant"
"AT5G66000",10.0297142682951,-0.147688336725603,0.352952199714836,0.419886222994509,0.670733702487771,"Not significant"
"AT3G59360",54.234468395171,-0.151857260182023,0.235262090385589,0.419962420542252,0.670799545122336,"Not significant"
"AT5G51770",25.1042575358444,0.162577397799592,0.285667742831038,0.42002307951486,0.670840559328431,"Not significant"
"AT5G45620",68.6914161289662,-0.145937946063325,0.218951269867411,0.420092027113934,0.670894803794463,"Not significant"
"AT5G16300",50.487994000315,-0.152731090741295,0.237703765666665,0.420133157143494,0.670904617748421,"Not significant"
"AT2G25490",321.76207053588,0.107026546083772,0.142830995642569,0.420243762563215,0.671025365085326,"Not significant"
"AT1G68760",8.60773602929519,-0.141598107854052,0.360880902237904,0.420419421813586,0.671194076932995,"Not significant"
"AT2G24260",41.5284420556681,-0.156390610387573,0.253162152171854,0.420392693937643,0.671194076932995,"Not significant"
"AT2G35710",16.8847663101197,0.160869629837816,0.320258667105039,0.420468178360566,0.671200628274149,"Not significant"
"AT2G43840",5.9533239964642,-0.126258695761127,0.371806731875712,0.420493525999146,0.671200628274149,"Not significant"
"AT2G39000",53.9100648987851,0.150171236465964,0.22991742104285,0.420557731312984,0.671247242063178,"Not significant"
"AT5G67330",57.5346702536825,-0.150243993193443,0.23191666972396,0.420642808360396,0.671327158449344,"Not significant"
"AT5G37350",55.6643011470261,-0.150967906201379,0.233454411136746,0.420728954037669,0.67140876687862,"Not significant"
"AT1G54217",14.458465086092,0.147824160545406,0.352103313072136,0.420837706353723,0.67147056283762,"Not significant"
"AT2G37300",19.9187178148982,-0.161707393537493,0.309481628078947,0.420831831922332,0.67147056283762,"Not significant"
"AT2G30020",37.684987665701,0.157238080685497,0.253895698833961,0.420944557642299,0.67150604565662,"Not significant"
"AT4G00200",9.55946354846277,-0.143048189308898,0.358440778101354,0.420964993527866,0.67150604565662,"Not significant"
"AT5G42330",13.5958667044651,0.157129751613379,0.33541186566919,0.420902683140844,0.67150604565662,"Not significant"
"AT1G02520",12.0358031846497,0.153838835155625,0.34165040209728,0.421238416195062,0.671531322277178,"Not significant"
"AT1G08780",91.4343319140065,-0.136286901543389,0.197220466439179,0.421686263432609,0.671531322277178,"Not significant"
"AT1G10930",20.36358053345,0.16278217027002,0.300986294286189,0.421081235208727,0.671531322277178,"Not significant"
"AT1G15570",28.9531284797262,0.16170722607979,0.279828956644564,0.421603716826462,0.671531322277178,"Not significant"
"AT1G16280",19.9633122693623,0.162213572651998,0.311491425996495,0.421631296125815,0.671531322277178,"Not significant"
"AT1G76310",11.1275758552791,0.150367086258425,0.349568148068036,0.421671802286513,0.671531322277178,"Not significant"
"AT2G28100",4.9209056649018,0.122111186727412,0.374545658058952,0.421045688458388,0.671531322277178,"Not significant"
"AT2G37925",2.91685932528365,0.101059644111045,0.381623652164315,0.421239226290894,0.671531322277178,"Not significant"
"AT2G47200",26.6270486297091,0.162417194030642,0.295666575489617,0.421167907138909,0.671531322277178,"Not significant"
"AT3G05380",45.8150200344033,0.156270715458829,0.249819815289554,0.421285981056938,0.671531322277178,"Not significant"
"AT3G06470",153.720797171334,0.129830721741666,0.183298708892845,0.421418519971324,0.671531322277178,"Not significant"
"AT3G11700",319.997025894863,-0.100255595160942,0.133164902277,0.421139694101167,0.671531322277178,"Not significant"
"AT3G24760",22.3360736495848,0.161738598034246,0.306687802678916,0.421601912593529,0.671531322277178,"Not significant"
"AT3G52680",15.0910356089427,-0.157913759901625,0.328231444747355,0.421657195090146,0.671531322277178,"Not significant"
"AT3G57430",6.81860069064963,0.134463644559291,0.366614299501998,0.421638232116889,0.671531322277178,"Not significant"
"AT4G03100",78.4655384410584,-0.154490756231416,0.247674848074327,0.421704756927202,0.671531322277178,"Not significant"
"AT4G27780",25.5715419012851,0.162514921492253,0.311373467369686,0.421584984322578,0.671531322277178,"Not significant"
"AT4G31410",36.5670370621098,0.159285363210058,0.263802737975136,0.421375271655185,0.671531322277178,"Not significant"
"AT4G35900",4.38858565507399,0.117150481699844,0.377160165609834,0.421716207654172,0.671531322277178,"Not significant"
"AT4G40065",22.7027183993901,0.16238604992981,0.303492514169091,0.421347542318731,0.671531322277178,"Not significant"
"AT5G12150",223.707911849399,0.110178294168928,0.148096201710316,0.421391957090519,0.671531322277178,"Not significant"
"AT1G06530",164.254098305939,0.117367262009034,0.160466462924789,0.421917186179216,0.671768141013812,"Not significant"
"AT1G13360",223.439723919367,-0.117938904253679,0.162226530711283,0.42194732241709,0.671768141013812,"Not significant"
"AT2G26760",25.2393275852037,0.162156040339881,0.292299085227081,0.421970017555007,0.671768141013812,"Not significant"
"AT1G64990",80.0889139818857,0.145867914901776,0.21878030766853,0.42201045232347,0.671776744766928,"Not significant"
"AT5G50210",56.6730477124513,0.149498240714275,0.229238283819159,0.422073055739423,0.67182063329307,"Not significant"
"AT2G01090",71.1590372649623,-0.144330838280935,0.216389543747485,0.422151836558753,0.671890262236469,"Not significant"
"AT1G74420",3.65883410363276,-0.108158003589724,0.379527189459355,0.422246880653238,0.671985761849556,"Not significant"
"AT1G55040",13.8589451221194,-0.156548556334499,0.331613370286375,0.422361168337273,0.672105355979981,"Not significant"
"AT1G73440",17.1613828603243,0.159943152642129,0.320323683590982,0.42242717086232,0.672105355979981,"Not significant"
"AT3G15180",37.3671181745955,-0.159107017713614,0.267952269385962,0.42241550725791,0.672105355979981,"Not significant"
"AT1G44750",56.2291079671752,0.147977129871242,0.22563520803886,0.422749963542546,0.672437650842658,"Not significant"
"AT1G75080",63.45680412884,-0.146632624631984,0.222906768809623,0.422767966628447,0.672437650842658,"Not significant"
"AT4G13630",37.5665576511108,0.15741287380168,0.260244264407799,0.422678380401854,0.672437650842658,"Not significant"
"AT5G08660",62.6466886717644,-0.14666983142737,0.223707111599964,0.422776281806848,0.672437650842658,"Not significant"
"AT1G79810",28.4742090136627,-0.160161829344818,0.276032341851737,0.422855561034104,0.672507969310916,"Not significant"
"AT4G24710",4.94544503093035,-0.123187268295546,0.373451118409144,0.422963439052092,0.672623755759347,"Not significant"
"AT1G48950",25.3680691372631,0.162114396291591,0.290358647596275,0.423287718792178,0.672916238355102,"Not significant"
"AT5G18820",11.485621481406,0.154517976513866,0.339836913849214,0.423264793139904,0.672916238355102,"Not significant"
"AT5G43020",54.0159497591643,-0.149908320852842,0.232999020942821,0.423203846052275,0.672916238355102,"Not significant"
"AT5G63910",64.5330853182987,0.146195471660318,0.221012384952757,0.423263657782107,0.672916238355102,"Not significant"
"AT4G19890",4.77359549163454,0.110549974349747,0.378500463804335,0.423337775145357,0.672940029340394,"Not significant"
"AT4G02210",19.069927418632,0.160353385136696,0.316078072826571,0.42343486433844,0.673038573843204,"Not significant"
"AT3G52400",132.855049074969,0.122952828632928,0.171238570516335,0.423511871262706,0.673105184419435,"Not significant"
"AT1G11480",110.591480490949,0.129902811953553,0.184358864429595,0.423631278761385,0.673183380245863,"Not significant"
"AT3G48080",4.3965087492387,-0.114670500926921,0.37748629032122,0.423624256217681,0.673183380245863,"Not significant"
"AT1G60230",25.0803475852164,0.161942301098947,0.301275080251134,0.423754364820383,0.67327946445777,"Not significant"
"AT5G01910",10.041406562521,-0.145532425423361,0.35376425134376,0.423761961516675,0.67327946445777,"Not significant"
"AT2G37460",38.4071543936599,-0.156471308292875,0.258468976897742,0.423842884376018,0.673352248668619,"Not significant"
"AT2G12400",73.7965713372523,-0.140420076576768,0.208278840035272,0.423923698966538,0.673424848830459,"Not significant"
"AT2G41705",34.0611266487822,0.158096648630153,0.262401753189345,0.424038445544113,0.673495549958543,"Not significant"
"AT4G06598",20.0128756386523,0.161208344153239,0.310141117966175,0.424003804435089,0.673495549958543,"Not significant"
"AT2G15790",58.3408012480146,-0.151285304953656,0.238444970789281,0.424328330492945,0.673900156841673,"Not significant"
"AT3G54100",18.2569077969945,-0.160086417095781,0.312291683374643,0.424409847980048,0.673917997409405,"Not significant"
"AT4G22570",85.3536598271288,0.136505541997371,0.198558270987852,0.424402639138625,0.673917997409405,"Not significant"
"AT2G41830",12.7885406328473,-0.150442339191749,0.344131279039879,0.424503552137082,0.674010980239511,"Not significant"
"AT1G66740",30.3805433999349,-0.159235671114387,0.275439746767116,0.424859447327195,0.674408544110059,"Not significant"
"AT3G22960",354.881119979499,0.105202290888891,0.141459090840947,0.424791635261796,0.674408544110059,"Not significant"
"AT5G43140",23.4395479779306,0.160967856504571,0.303240908359132,0.424848857539497,0.674408544110059,"Not significant"
"AT1G11390",15.7943711144151,0.158947199587982,0.322556927769339,0.424912183745967,0.674436430036121,"Not significant"
"AT1G26660",11.3334780308666,0.135297646846836,0.365396369044413,0.42506632812746,0.674611933822035,"Not significant"
"AT1G67920",20.8047014463441,-0.160698738636751,0.301361305179122,0.425165819309272,0.674611933822035,"Not significant"
"AT1G69230",15.2259038000435,0.157831369791024,0.326586291681364,0.4251986465092,0.674611933822035,"Not significant"
"AT3G58460",42.2548758602771,-0.153945328305113,0.249631861131105,0.425151241261026,0.674611933822035,"Not significant"
"AT4G18205",67.4962389811273,0.149761699553382,0.23285183098511,0.425180547234545,0.674611933822035,"Not significant"
"AT1G02380",4.97635590757328,0.120644234402131,0.374666957532366,0.425327517219279,0.674651715062084,"Not significant"
"AT3G03070",289.029844215083,-0.10419683905842,0.140600630652864,0.425329260838536,0.674651715062084,"Not significant"
"AT3G14430",132.579257668751,-0.127939468179191,0.182578405110103,0.425314701114153,0.674651715062084,"Not significant"
"AT2G21190",109.304623732188,0.132048351795569,0.18972241061312,0.425488234355218,0.674848058078738,"Not significant"
"AT3G02910",114.925233139409,-0.137087129072094,0.201731670169936,0.425536276557477,0.674868439922488,"Not significant"
"AT3G09670",35.8783774631879,0.157563318984562,0.262434657172564,0.42557487907236,0.674873849001128,"Not significant"
"AT5G52010",77.5084064564176,-0.145137480840858,0.22230238354354,0.425764428529455,0.675118608062623,"Not significant"
"AT1G49870",30.1706831666111,0.15989861728914,0.281427496016518,0.425833104541948,0.675171678032322,"Not significant"
"AT3G26395",102.663066927704,-0.139854616083238,0.208627922353559,0.425898887151232,0.675172724801299,"Not significant"
"AT1G48360",8.37285304584471,0.144181064540756,0.355764084843121,0.425974594429312,0.675172724801299,"Not significant"
"AT2G39170",63.6628804171975,0.142771663583266,0.21410410758902,0.425933071405951,0.675172724801299,"Not significant"
"AT5G65210",175.427969183905,0.116669599375834,0.161042545306217,0.425951668666837,0.675172724801299,"Not significant"
"AT1G76185",16.8791510939143,-0.158467771418478,0.319377972342295,0.426114453046826,0.675282775479629,"Not significant"
"AT5G23370",3.86447651297155,0.11147408302875,0.377937384397384,0.426100987209314,0.675282775479629,"Not significant"
"AT5G42760",14.1126167582265,0.154670417617701,0.336319182309904,0.426178182543588,0.675327962868814,"Not significant"
"AT3G22070",17.0957425154058,0.157997750935235,0.323081609876154,0.426241584627275,0.675372620010369,"Not significant"
"AT4G18501",4.87587097884748,-0.121819441192473,0.373346636895186,0.426276799948141,0.675372620010369,"Not significant"
"AT1G01920",14.4390827585087,-0.14905829397905,0.345031583017597,0.426523112821766,0.675441302003649,"Not significant"
"AT1G09090",6.20941465977586,-0.119927547631432,0.374457661292551,0.42650902103272,0.675441302003649,"Not significant"
"AT3G63260",240.419655249957,0.114760021304259,0.158044853116308,0.42649941547681,0.675441302003649,"Not significant"
"AT4G14780",5.41683398935564,-0.122529621250898,0.372689249070162,0.426359251043698,0.675441302003649,"Not significant"
"AT4G20270",48.475404840789,0.152646950065293,0.243113600283575,0.426497072349665,0.675441302003649,"Not significant"
"AT5G19480",66.2346222180898,0.142569941791738,0.214405430906631,0.426531478712217,0.675441302003649,"Not significant"
"AT4G19660",9.83536034501705,0.14618451132322,0.351333072372559,0.426613218034534,0.675514960139398,"Not significant"
"AT1G05100",2.94329864988622,-0.089285303698894,0.38305431502543,0.426723353852969,0.675633566449669,"Not significant"
"AT4G14940",9.55628382165558,-0.143191580218121,0.354887778306384,0.426826451774608,0.675741010953658,"Not significant"
"AT1G52990",5.7726494262793,0.125488479066052,0.371597527117095,0.426993805924672,0.675747925290467,"Not significant"
"AT1G55475",4.47761239089356,-0.118590501143397,0.374787035491076,0.427042243656211,0.675747925290467,"Not significant"
"AT1G75300",3.56672673325129,-0.102080593933963,0.38093275865279,0.426955130939654,0.675747925290467,"Not significant"
"AT1G77855",8.79925749523446,0.145586497516673,0.352913785021955,0.427021666295077,0.675747925290467,"Not significant"
